GrpId,ArtId,ArtPath,TitleId,AltTitleId,FlavorTextId,ReminderTextId,TypeTextId,SubtypeTextId,ArtistCredit,ArtSize,Rarity,ExpansionCode,DigitalReleaseSet,IsToken,IsPrimaryCard,IsDigitalOnly,IsRebalanced,RebalancedCardGrpId,DefunctRebalancedCardGrpId,AlternateDeckLimit,CollectorNumber,CollectorMax,UsesSideboard,OldSchoolManaText,LinkedFaceType,RawFrameDetail,Watermark,TextChangeData,Power,Toughness,Colors,ColorIdentity,FrameColors,IndicatorColors,Types,Subtypes,Supertypes,AbilityIds,HiddenAbilityIds,LinkedFaceGrpIds,LinkedAbilityTemplateCardGrpIds,AbilityIdToLinkedTokenGrpId,AbilityIdToLinkedConjurations,KnownSupportedStyles,AdditionalFrameDetails,ExtraFrameDetails,Tags,Order_LandLast,Order_ColorOrder,Order_CreaturesFirst,Order_ManaCostDifficulty,Order_CMCWithXLast,Order_Title,Order_MythicToCommon,Order_BasicLandsFirst
75994,417919,,487326,0,487327,0,261533,3604,Igor Kieryluk,0,3,MH2,,0,1,0,0,0,0,0,41,303,0,o2oUoU,0,U artifact,,,*,3,2,2,2,,"1,2",159,,"8,141636:487329",,,,,,DA,,,,0,1,0,2,4,filigreeattendant,2,1
75995,417918,,487330,0,497288,0,8,433882,Lius Lasahido,0,2,MH2,,0,1,0,0,0,0,0,42,303,0,oU,0,U,,,1,2,2,2,2,,2,"25,379",,141637,152,,,141637:76278,,DA,,,,0,1,0,1,1,floodhound,3,1
75996,415401,,487333,0,1,0,8,487334,Mila Pesic,0,2,MH2,,0,1,0,0,0,0,0,43,303,0,o1oU,0,U,,,1,2,2,2,2,,2,"213,12",,"8,121445:487335,141638:487337",,,,,,DA,,,,0,1,0,1,2,foulwatcher,3,1
75998,418445,,487343,0,1,0,8,676,Mila Pesic,0,3,MH2,,0,1,0,0,0,0,0,45,303,0,o2oU,0,U,,,2,2,2,2,2,,2,68,,"8,141641,141642:487346",,,,,,DA,,,,0,1,0,1,3,ghostlitdrifter,2,1
75999,415397,,487347,0,487348,0,16,0,Yeong-Hao Han,0,2,MH2,,0,1,0,0,0,0,0,46,303,0,oU,0,U,,,,,2,2,2,,10,,,"141643,63550",152,,,"141643:76265,63550:76278",,DA,,,,0,1,1,1,1,hardevidence,3,1
76001,415402,,487352,0,1,0,8,2378,Campbell White,0,3,MH2,,0,1,0,0,0,0,0,48,303,0,o5oUoU,0,U,,,5,6,2,2,2,,2,59,,"141645,141646",,,,,,DA,,,,0,1,0,2,7,junkwinder,2,1
76006,417913,,487365,0,487367,0,261533,487366,Wisnu Tan,0,2,MH2,,0,1,0,0,0,0,0,54,303,0,o1oU,0,U artifact,,,2,1,2,2,2,,"1,2","324,208",,90082:487368,,,,,,DA,,,,0,1,0,1,2,parcelmyr,3,1
76008,415398,,487373,0,487374,0,8,18239,Eric Deschamps,0,3,MH2,,0,1,0,0,0,0,0,56,303,0,o1oU,0,U,,,1,1,2,2,2,,2,"46,78",,"2767,141649",,,,,,DA,,,,0,1,0,1,2,ravingvisionary,2,1
76009,415400,,487376,0,487377,0,10,0,Volkan Baga,0,2,MH2,,0,1,0,0,0,0,0,57,303,0,o1oU,0,U,,,,,2,2,2,,4,,,141650,,,,,,DA,,,,0,1,1,1,2,recalibrate,3,1
76010,418450,,487379,0,1,0,16,0,Franz Vohwinkel,0,4,MH2,,0,1,0,0,0,0,0,58,303,0,o1oU,0,U,,143528:97:141651,,,2,2,2,,10,,,"141651,141652",143528,,,,,DA,,,,0,1,1,1,2,riseandshine,1,1
76015,415396,,487387,0,487388,0,9,0,Yeong-Hao Han,0,3,MH2,,0,1,0,0,0,0,0,61,303,0,o1oU,0,U,,,,,2,2,2,,3,,,"141653,141654",,,,141653:76265,,DA,,,,0,1,1,1,2,scuttletide,2,1
76018,418535,,487399,0,1,0,8,267516,Jenn Ravenna Tran,0,3,MH2,,0,1,0,0,0,0,0,64,303,0,o4oU,0,U,,,2,1,2,2,2,,2,"75,78",,"141658:487402,142835:497230",,,,"141658:76274,141658:76265",,DA,,,,0,1,0,1,5,specimencollector,2,1
76019,418444,,487405,0,497231,0,8,455,Milivoj Ćeran,0,2,MH2,,0,1,0,0,0,0,0,65,303,0,o5oU,0,U,,,3,4,2,2,2,,2,284,,"177,142836:497233",,,,,,DA,,,,0,1,0,1,6,steelfinwhale,3,1
76025,418447,,487418,0,497235,0,261533,485,Martina Pilcerova,0,4,MH2,,0,1,0,0,0,0,0,71,303,0,o6oU,0,U artifact,,,2,2,2,2,2,,"1,2",17,,"177,8,2197:487420",,,,,,DA,,,,0,1,0,1,7,thoughtmonitor,1,1
76028,415184,,487431,0,1,0,8,608,David Rapoza,0,3,MH2,,0,1,0,0,0,0,0,74,303,0,o5oBoB,0,B,,,4,5,3,3,3,,2,19,,"8,93107:487432,141668",147526:487433,,,,,DA,,,,0,2,0,2,7,archfiendofsorrows,2,1
76032,418451,,487444,0,487445,0,8,413843,Bastien L. Deharme,0,2,MH2,,0,1,0,0,0,0,0,78,303,0,o1oB,0,B,,,2,1,3,3,3,,2,"39,368",,"141673:487447,141674:487449",,,,,,DA,,,,0,2,0,1,2,cabalinitiate,3,1
76033,417926,,487450,0,1,0,8,487451,Josh Hass,0,3,MH2,,0,1,0,0,0,0,0,79,303,0,o1oB,0,B,,,1,1,3,3,3,,2,"63,61",,"86476:487453,88159:487454,141675:487456",,,,,,,,,,0,2,0,1,2,clatteringaugur,2,1
76037,417925,,487469,0,497295,0,16,0,Aaron Miller,0,2,MH2,,0,1,0,0,0,0,0,82,303,0,o2oB,0,B,,,,,3,3,3,,10,,,141682,,,,,,,,,,0,2,1,1,3,discerningtaste,3,1
76038,415405,,487472,0,487473,0,16,0,Matt Stewart,0,2,MH2,,0,1,0,0,0,0,0,83,303,0,oB,0,B,,,,,3,3,3,,10,,,141683,,,,,,DA,,,,0,2,1,1,1,echoingreturn,3,1
76041,414817,,487482,0,487483,0,8,261834,Evyn Fong,0,2,MH2,,0,1,0,0,0,0,0,86,303,0,o2oB,0,B,,,2,3,3,3,3,,2,"39,56",,141686,,,,,,DA,,,,0,2,0,1,3,giltbladeprowler,3,1
76043,415408,,487485,0,487486,0,8,453008,Robbie Trevino,0,2,MH2,,0,1,0,0,0,0,0,88,303,0,o3oB,0,B,,,4,3,3,3,3,,2,"213,379",,"95028:487487,5727",,,,,,DA,,,,0,2,0,1,4,hellmongrel,3,1
76044,415406,,487488,0,497300,0,8,1457,Evyn Fong,0,2,MH2,,0,1,0,0,0,0,0,89,303,0,o3oB,0,B,,,2,2,3,3,3,,2,162,,"8,9,5658",,,,,,DA,,,,0,2,0,1,4,kitchenimp,3,1
76045,415410,,487490,0,487491,0,8,261623,John Stanko,0,3,MH2,,0,1,0,0,0,0,0,90,303,0,o1oB,0,B,,,2,2,3,3,3,,2,"74,64",,141687:487493,,,,,,DA,,,,0,2,0,1,2,legionvanguard,2,1
76049,415412,,487507,0,1,0,8,266623,Paul Scott Canavan,0,3,MH2,,0,1,0,0,0,0,0,94,303,0,o3oB,0,B,,,3,1,3,3,3,,2,"12,68",,"8,141693:487509,142850:497302",,,,,,DA,,,,0,2,0,1,4,necromancersfamili,2,1
76054,414816,,487526,0,487527,0,8,2890,Nils Hamm,0,2,MH2,,0,1,0,0,0,0,0,99,303,0,o1oB,0,B,,,0,3,3,3,3,,2,265,,141700,,,,,,,,,,0,2,0,1,2,sinisterstarfish,3,1
76055,414820,,487529,0,487530,0,10,0,Ryan Yee,0,3,MH2,,0,1,0,0,0,0,0,100,303,0,o1oB,0,B,,,,,3,3,3,,4,,,"62,6154",,,,,,DA,,,,0,2,1,1,2,suddenedict,2,1
76058,416414,,487536,0,487537,0,16,0,Bastien L. Deharme,0,2,MH2,,0,1,0,0,0,0,0,103,303,0,o3oB,0,B,,,,,3,3,3,,10,,,141703,,,,,,,,,,0,2,1,1,4,tourachscanticle,3,1
76061,418452,,487546,0,487547,0,8,901,Tobias Kwan,0,2,MH2,,0,1,0,0,0,0,0,107,303,0,o1oB,0,B,,,2,2,3,3,3,,2,74,,141706,,,,,,DA,,,,0,2,0,1,2,vermingorger,3,1
76064,415411,,487556,0,487557,0,8,413843,Paul Scott Canavan,0,3,MH2,,0,1,0,0,0,0,0,110,303,0,o4oB,0,B,,,2,3,3,3,3,,2,"39,368",,141709:487559,141873:487559,,,,,DA,,,,0,2,0,1,5,youngnecromancer,2,1
76065,414824,,487560,0,1,0,261533,439,Campbell White,0,2,MH2,,0,1,0,0,0,0,0,111,303,0,o4oR,0,R artifact,,,0,0,4,4,4,,"1,2",14,,"9744,175",,,,,,DA,,,,0,3,0,1,5,arcboundslasher,3,1
76066,414822,,487562,0,1,0,261533,433569,Campbell White,0,2,MH2,,0,1,0,0,0,0,0,112,303,0,o2oR,0,R artifact,,,0,0,4,4,4,,"1,2",379,,"142,9741,141711:487564",,,,,,DA,,,,0,3,0,1,3,arcboundtracker,3,1
76067,417934,,487565,0,1,0,261533,1318,Craig J Spearing,0,3,MH2,,0,1,0,0,0,0,0,113,303,0,o3oR,0,R artifact,,,0,0,4,4,4,,"1,2",21,,"8,1097:487566,9741",,,,,,DA,,,,0,3,0,1,4,arcboundwhelp,2,1
76069,418525,,487570,0,1,0,8,261516,Kari Christensen,0,4,MH2,,0,1,0,0,0,0,0,116,303,0,o1oR,0,R,,,3,1,4,4,4,,2,"39,11",,"86476:487571,142837",,,,,,,,,,0,3,0,1,2,bloodbraidmarauder,1,1
76070,418527,,487573,0,1,0,261533,261697,Aleksi Briclot,0,4,MH2,,0,1,0,0,0,0,0,117,303,0,o2oR,0,R artifact,,,2,3,4,4,4,,"1,2","39,4",,"102214:487574,141715","141714:487576,60157:21147",,,102214:76282,,DA,,,,0,3,0,1,3,breyasapprentice,1,1
76072,417933,,487581,0,487582,0,261554,262546,Mathias Kollros,0,3,MH2,,0,1,0,0,0,0,0,119,303,0,o2oR,0,R legendary,,,3,2,4,4,4,,2,"39,228",2,141717:487584,,,,,,DA,,,,0,3,0,1,3,captainripleyvance,2,1
76074,418461,,487588,0,487589,0,10,0,Bud Cook,0,2,MH2,,0,1,0,0,0,0,0,122,303,0,o1oR,0,R,,,,,4,4,4,,4,,,"141719,89",213:147,,,,,DA,,,,0,3,1,1,2,faithlesssalvaging,3,1
76075,418464,,487591,0,1,0,263609,0,Deruchenko Alexander,0,3,MH2,,0,1,0,0,0,0,0,123,303,0,o2oRo3oRoR,6,"X, left R, right R",,,,,4,4,4,,"4,10",,,"141720,141721:487594",,"76076,76077",,,,,,,,0,3,1,3,3,fast//furious,2,1
76076,418509,,487595,0,1,0,10,0,Deruchenko Alexander,0,3,MH2,,0,0,0,0,0,0,0,123,303,0,o2oR,5,R,,,,,4,4,4,,4,,,141720,,76075,,,,,,,,,,,,,,,
76077,418510,,487596,0,1,0,16,0,Deruchenko Alexander,0,3,MH2,,0,0,0,0,0,0,0,123,303,0,o3oRoR,5,R,,,,,4,4,4,,10,,,141721:487597,,76075,,,,,,,,,,,,,,,
76085,417930,,487617,0,487619,0,8,487618,Nicholas Gregory,0,2,MH2,,0,1,0,0,0,0,0,131,303,0,o3oR,0,R,,,4,3,4,4,4,,2,"122,11",,"13,141728:487621",,,,,,DA,,,,0,3,0,1,4,gougedzealot,3,1
76086,420602,,487622,0,487623,0,8,50899,Paul Scott Canavan,0,4,MH2,,0,1,0,0,0,0,0,132,303,0,o1oR,0,R,,,1,3,4,4,4,,2,"39,78",,"137,142851",,,,,,DA,,,,0,3,0,1,2,harmonicprodigy,1,1
76089,417932,,487633,0,487634,0,7,919,Steven Belledin,0,2,MH2,,0,1,0,0,0,0,0,134,303,0,o1oR,0,R artifact,,,,,4,4,4,,1,28,,"141733,141734:487637,1268",,,,,,DA,,,,0,3,1,1,2,lightningspear,3,1
76095,415416,,487651,0,1,0,8,50899,Scott Murphy,0,2,MH2,,0,1,0,0,0,0,0,139,303,0,o5oR,0,R,,,3,3,4,4,4,,2,"39,78",,"90211:487652,63436",,,,,,DA,,,,0,3,0,1,6,revolutionist,3,1
76096,415418,,487653,0,487654,0,8,263329,Andrew Mar,0,2,MH2,,0,1,0,0,0,0,0,140,303,0,o2oR,0,R,,,2,3,4,4,4,,2,"47,77",,"142838:497240,63617",,,,,,DA,,,,0,3,0,1,3,skophosreaver,3,1
76097,415423,,487656,0,487657,0,8,611,Yeong-Hao Han,0,3,MH2,,0,1,0,0,0,0,0,141,303,0,o5oRoR,0,R,,,3,3,4,4,4,,2,25,,"177,141739:487659",,,,,,DA,,,,0,3,0,2,7,slagstrider,2,1
76098,418466,,487660,0,487661,0,16,0,Johann Bodin,0,3,MH2,,0,1,0,0,0,0,0,142,303,0,o4oR,0,R,,,,,4,4,4,,10,,,"141740,41",,,,,,DA,,,,0,3,1,1,5,spreadinginsurrecti,2,1
76099,416416,,487663,0,487664,0,16,0,Volkan Baga,0,3,MH2,,0,1,0,0,0,0,0,143,303,0,oR,0,R,,,,,4,4,4,,10,,,"141741,5301",183,,,141741:76284,,DA,,,,0,3,1,1,1,strikeitrich,2,1
76101,418465,,487669,0,497241,0,10,0,Kari Christensen,0,2,MH2,,0,1,0,0,83500,0,0,145,303,0,oR,0,R,,,,,4,4,4,,4,,,141744:487672,,,,,,DA,,,,0,3,1,1,1,unholyheat,3,1
76102,416415,,487673,0,487674,0,8,22710,Caio Monteiro,0,2,MH2,,0,1,0,0,0,0,0,146,303,0,o1oR,0,R,,,2,2,4,4,4,,2,"278,77",,141745,,,,,,DA,,,,0,3,0,1,2,viashinolashclaw,3,1
76105,417941,,487683,0,1,0,8,325,Joe Slucher,0,2,MH2,,0,1,0,0,0,0,0,149,303,0,o3oG,0,G,,,4,4,5,5,5,,2,10,,"14,141749,19435",,,,,,DA,,,,0,4,0,1,4,bannerhidekrushok,3,1
76109,418476,,487690,0,1,0,7,0,Jason Felix,0,4,MH2,,0,1,0,0,0,0,0,153,303,0,o2oG,0,G artifact,,,,,5,5,5,,1,,,"141751:487692,141752:487694,141753",,,,141753:76274,,DA,,,,0,4,1,1,3,chitterspitter,1,1
76111,415425,,487699,0,487700,0,8,13406,Josu Hernaiz,0,2,MH2,,0,1,0,0,0,0,0,155,303,0,o2oG,0,G,,,3,2,5,5,5,,2,"27,77",,"15,142839",,,,,,DA,,,,0,4,0,1,3,deepwooddenizen,3,1
76112,418537,,487702,0,497245,0,8,873,Yeong-Hao Han,0,2,MH2,,0,1,0,0,0,0,0,156,303,0,o1oG,0,G,,,0,3,5,5,5,,2,42,,"92425:487704,2683",,,,,,DA,,,,0,4,0,1,2,duskshellcrawler,3,1
76117,417940,,497311,0,497312,0,8,1015,Milivoj Ćeran,0,2,MH2,,0,1,0,0,0,0,0,161,303,0,o4oG,0,G,,,3,5,5,5,5,,2,67,,"13,141758:497313",152,,,141758:76278,,DA,,,,0,4,0,1,5,funnelwebrecluse,3,1
76122,415424,,487734,0,487735,0,8,325,Nicholas Gregory,0,3,MH2,,0,1,0,0,0,0,0,165,303,0,o3oGoG,0,G,,,4,4,5,5,5,,2,10,,142853:497315,,,,142853:76272,,DA,,,,0,4,0,2,5,herdbaloth,2,1
76124,415428,,487740,0,487741,0,8,527,Josu Hernaiz,0,2,MH2,,0,1,0,0,0,0,0,168,303,0,o2oG,0,G,,,3,1,5,5,5,,2,256,,"1,116851:487742",183,,,116851:76284,,,,,,0,4,0,1,3,jeweleyedcobra,3,1
76128,415427,,487749,0,497317,0,267414,1645,Kimonas Theodossiou,0,4,MH2,,0,1,0,0,0,0,0,171,303,0,o1oG,0,G Nyx,,,0,2,5,5,5,,"3,2",129,,141764,,,,,,DA,nyx,,,0,4,0,1,2,sanctumweaver,1,1
76129,417938,,487752,0,1,0,8,2158,Mark Zug,0,3,MH2,,0,1,0,0,0,0,0,172,303,0,o2oG,0,G,,,1,2,5,5,5,,2,71,,"101,141765:487754",,,,141765:76274,,DA,,,,0,4,0,1,3,scurryoak,2,1
76130,417942,,487755,0,487756,0,16,0,Cristi Balanescu,0,2,MH2,,0,1,0,0,0,0,0,173,303,0,o1oG,0,G,,,,,5,5,5,,10,,,"18314,141766",,,,,,DA,,,,0,4,1,1,2,smellfear,3,1
76131,418472,,487758,0,1,0,9,0,Steve Argyle,0,3,MH2,,0,1,0,0,0,0,0,174,303,0,oG,0,G,,,,,5,5,5,,3,,,"141767:487760,141768:487762",,,,141767:76274,,DA,,,,0,4,1,1,1,squirrelsanctuary,2,1
76133,418475,,487767,0,487768,0,9,0,Franz Vohwinkel,0,4,MH2,,0,1,0,0,0,0,0,176,303,0,oGoG,0,G,,,,,5,5,5,,3,,,"11993,141770",,,,,,DA,,,,0,4,1,2,2,sylvananthem,1,1
76135,414831,,487770,0,1,0,8,264749,Deruchenko Alexander,0,3,MH2,,0,1,0,0,0,0,0,179,303,0,o2oGoG,0,G,,,2,1,5,5,5,,2,"39,61",,"141771:487772,141772",,,,,,DA,,,,0,4,0,2,4,timelesswitness,2,1
76136,415430,,487774,0,1,0,8,262079,Josu Hernaiz,0,3,MH2,,0,1,0,0,0,0,0,180,303,0,o2oG,0,G,,,3,2,5,5,5,,2,"27,58",,141773,"197,183",,,"141773:76281,141773:76284",,DA,,,,0,4,0,1,3,tirelessprovisioner,2,1
76137,414828,,487776,0,487777,0,8,173539,Randy Vargas,0,2,MH2,,0,1,0,0,0,0,0,181,303,0,o2oGoG,0,G,,,4,3,5,5,5,,2,342,,"15,141774:487779",,,,,,DA,,,,0,4,0,2,4,urbandaggertooth,3,1
76138,418548,,487780,0,1,0,10,0,Mark Poole,0,4,MH2,,0,1,0,0,0,0,0,182,303,0,o1oG,0,G,,,,,5,5,5,,4,,,141777,"141775,141776,3518,23598",,,141775:76274,,DA,,,,0,4,1,1,2,verdantcommand,1,1
76139,414832,,487784,0,497250,0,8,1930,Filip Burburan,0,3,MH2,,0,1,0,0,0,0,0,183,303,0,oXoG,0,G,,,0,0,5,5,5,,2,40,,"13,76885:487786,141778",,,,,,DA,,,,0,4,0,1,1001,wrensrunhydra,2,1
76140,414835,,487788,0,1,0,261533,216626,Campbell White,0,3,MH2,,0,1,0,0,0,0,0,184,303,0,o1oRoW,0,RW gold artifact,,,0,0,"4,1","4,1","4,1",,"1,2","14,64",,"6,141779:487790,9741",,,,,,DA,gold,,,0,12,0,2,3,arcboundshikari,2,1
76141,414837,,487791,0,487792,0,8,295293,Volkan Baga,0,3,MH2,,0,1,0,0,0,0,0,185,303,0,oGoW,0,GW gold,,,2,2,"5,1","5,1","5,1",,2,"39,16,2",,"13,12,141780,141781",,,,,,DA,gold,,,0,13,0,2,2,arcusacolyte,2,1
76143,417951,,487800,0,487801,0,8,272453,Yeong-Hao Han,0,2,MH2,,0,1,0,0,0,0,0,187,303,0,o1oWoB,0,WB gold,,,2,2,"1,3","1,3","1,3",,2,"68,45",,"8,12,142841:497254",,,,,,DA,gold,,,0,6,0,2,3,breathlessknight,3,1
76144,417948,,487804,0,1,0,9,426,Andrew Mar,0,2,MH2,,0,1,0,0,0,0,0,188,303,0,o1oGoW,0,GW gold,,,,,"5,1","5,1","5,1",,3,6,,"1027,1083,62462:487805",,,,,,DA,gold,,,0,13,1,2,3,capturedbylagacs,3,1
76146,418539,,487810,0,1,0,261533,534,Hector Ortiz,0,2,MH2,,0,1,0,0,0,0,0,190,303,0,o1oWoU,0,WU gold artifact,,,1,1,"1,2","1,2","1,2",,"1,2",269,,"8,141788:487812",,,,,,DA,gold,,,0,5,0,2,3,chromecourier,3,1
76147,418540,,487813,0,497256,0,7,0,Hector Ortiz,0,3,MH2,,0,1,0,0,0,0,0,191,303,0,oGoU,0,GU gold artifact,,,,,"5,2","5,2","5,2",,1,,,"141789,141790",,,,141790:76272,,,gold,,,0,14,1,2,2,combinechrysalis,2,1
76150,415434,,497319,0,487827,0,8,46450,Kev Walker,0,2,MH2,,0,1,0,0,0,0,0,194,303,0,o3oBoG,0,BG gold,,,2,2,"3,5","3,5","3,5",,2,"27,23",,"141795:497320,141796",,,,141795:76274,,DA,gold,,,0,10,0,2,5,dreykeeper,3,1
76157,414838,,487851,0,1,0,16,0,Robbie Trevino,0,3,MH2,,0,1,0,0,0,0,0,201,303,0,o3oWoB,0,WB gold,,,,,"1,3","1,3","1,3",,10,,,141807,"141805,141806",,,,,DA,gold,,,0,6,1,2,5,gracefulrestoration,2,1
76159,418477,,487861,0,497262,0,8,8972,Josu Hernaiz,0,3,MH2,,0,1,0,0,0,0,0,203,303,0,oUoB,0,UB gold,,,1,3,"2,3","2,3","2,3",,2,"81,78",,142846,,,,142846:76270,,DA,gold,,,0,7,0,2,2,lazotepchancellor,2,1
76160,418480,,487864,0,1,0,261554,487865,Andrew Mar,0,4,MH2,,0,1,0,0,0,0,0,204,303,0,oGoU,0,GU gold legendary,,,1,2,"5,2","5,2","5,2",,2,"256,27,58",2,"141813,141814",152,,,141813:76278,,DA,gold,,,0,14,0,2,2,loniscryptozoologi,1,1
76164,418478,,487881,0,1,0,8,413843,Pauline Voss,0,4,MH2,,0,1,0,0,0,0,0,208,303,0,oWoB,0,WB gold,,,2,2,"1,3","1,3","1,3",,2,"39,368",,"141819:487883,141820",147531:487884,,,,,DA,gold,,,0,6,0,2,2,priestoffellrites,1,1
76165,414839,,487885,0,1,0,8,287887,Slawomir Maniak,0,3,MH2,,0,1,0,0,0,0,0,209,303,0,o4oUoR,0,UR gold,,,4,4,"2,4","2,4","2,4",,2,"32,78",,142847:497267,"141821:487887,141822:279606",,,,,DA,gold,,,0,8,0,2,6,prophetictitan,2,1
76166,414826,,497325,0,487892,0,8,25472,Dan Scott,0,3,MH2,,0,1,0,0,0,0,0,211,303,0,o(B/G),0,BG hybrid,,,1,1,"3,5","3,5","3,5",,2,264,,"141824:497326,141825",,,,,,DA,hybrid,,,0,10,0,1,1,ravenoussquirrel,2,1
76167,414834,,497323,0,497324,0,8,842,Ekaterina Burmak,0,3,MH2,,0,1,0,0,0,0,0,210,303,0,oBoR,0,BR gold,,,3,3,"3,4","3,4","3,4",,2,124,,"9,3237",,,,,,DA,gold,,,0,9,0,2,2,rakdosheadliner,2,1
76171,416419,,487904,0,487905,0,267414,264749,Pauline Voss,0,2,MH2,,0,1,0,0,0,0,0,213,303,0,o1oUoR,0,UR gold Nyx,,,1,3,"2,4","2,4","2,4",,"3,2","39,61",,"86473:487906,90801:487907",,,,,,,"gold,nyx",,,0,8,0,2,3,stormgodsoracle,3,1
76172,415436,,487908,0,487909,0,267394,6498,Ryan Yee,0,4,MH2,,0,1,0,0,0,0,0,214,303,0,oGoW,0,GW gold Nyx legendary,,,1,2,"5,1","5,1","5,1",,"3,2",219,2,141827,,,,,,DA,"gold,nyx",,,0,13,0,2,2,sythisharvestsha,1,1
76175,417950,,487922,0,1,0,8,611,Nils Hamm,0,2,MH2,,0,1,0,0,0,0,0,217,303,0,o3oGoU,0,GU gold,,,3,2,"5,2","5,2","5,2",,2,25,,"8,141832:487924,141833",152,,,141832:76278,,DA,gold,,,0,14,0,2,5,wavesifter,3,1
76178,418486,,487932,0,497270,0,267784,4964,Yeong-Hao Han,0,3,MH2,,0,1,0,0,0,0,0,220,303,0,o5,0,A,,,,,,,,,"11,1",187,,"142848,141838",,,,,,DA,,,,0,31,1,0,5,altarofthegoyf,2,1
76179,417956,,487936,0,1,0,7,919,Nicholas Gregory,0,3,MH2,,0,1,0,0,0,0,0,221,303,0,o2,0,A,,,,,,,,,1,28,,"93,141839,1077",,,,93:76266,,DA,,,,0,31,1,0,2,batterbone,2,1
76188,414842,,487973,0,487974,0,261533,931,Svetlin Velinov,0,2,MH2,,0,1,0,0,0,0,0,230,303,0,o1,0,A,,,1,1,,,,,"1,2",208,,96708:487975,,,,,,DA,,,,0,31,0,0,1,myrscrapling,3,1
76189,418485,,487976,0,1,0,7,919,Vincent Proce,0,4,MH2,,0,1,0,0,0,0,0,231,303,0,o3,0,A,,,,,,,,,1,28,,"93,141851,1319",,,,93:76266,,DA,,,,0,31,1,0,3,nettlecyst,1,1
76192,418481,,487983,0,497331,0,261533,385,Drew Baker,0,3,MH2,,0,1,0,0,0,0,0,233,303,0,o3,0,A,,,2,1,,,,,"1,2",12,,"8,141853:487986",,,,,,,,,,0,31,0,0,3,sanctuaryraptor,2,1
76201,418484,,497336,0,1,0,262852,873,Jason Felix,0,4,MH2,,0,1,0,0,0,0,0,243,303,0,o1,0,A legendary,,,0,0,,"1,4",,,"1,2",42,2,"1358,141860,141861,90492:497337",,,,,,DA,,,,0,12,0,0,1,zabaztheglimmerwa,1,1
76203,414746,,488010,0,488011,0,267650,0,Raoul Vitale,0,2,MH2,AHA6,0,1,0,0,0,0,0,245,303,0,,0,BG land,,,,,,"3,5","3,5",,"1,5",,,"76735:488012,104,4407",,,,,,DA,,,,1,10,1,0,0,darkmossbridge,3,1
76204,414751,,488013,0,488014,0,267650,0,Raoul Vitale,0,2,MH2,AHA6,0,1,0,0,0,0,0,246,303,0,,0,BR land,,,,,,"3,4","3,4",,"1,5",,,"76735:488015,104,1211",,,,,,DA,,,,1,9,1,0,0,drossforgebridge,3,1
76206,414750,,488016,0,497340,0,267650,0,Mathias Kollros,0,2,MH2,AHA6,0,1,0,0,0,0,0,249,303,0,,0,UB land,,,,,,"2,3","2,3",,"1,5",,,"76735:488018,104,1167",,,,,,DA,,,,1,7,1,0,0,mistvaultbridge,3,1
76209,414752,,488022,0,497341,0,267650,0,Rob Alexander,0,2,MH2,AHA6,0,1,0,0,0,0,0,252,303,0,,0,WU land,,,,,,"1,2","1,2",,"1,5",,,"76735:488024,104,1209",,,,,,DA,,,,1,5,1,0,0,razortidebridge,3,1
76210,414747,,488025,0,488026,0,267650,0,Craig J Spearing,0,2,MH2,AHA6,0,1,0,0,0,0,0,253,303,0,,0,RW land,,,,,,"4,1","4,1",,"1,5",,,"76735:488027,104,4247",,,,,,DA,,,,1,12,1,0,0,rustvalebridge,3,1
76212,414744,,497338,0,488029,0,267650,0,Aaron Miller,0,2,MH2,AHA6,0,1,0,0,0,0,0,247,303,0,,0,WB land,,,,,,"1,3","1,3",,"1,5",,,"76735:497339,104,18472",,,,,,DA,,,,1,6,1,0,0,goldmirebridge,3,1
76213,414745,,488032,0,488033,0,267650,0,Joseph Meehan,0,2,MH2,AHA6,0,1,0,0,0,0,0,255,303,0,,0,UR land,,,,,,"2,4","2,4",,"1,5",,,"76735:488034,104,1039",,,,,,DA,,,,1,8,1,0,0,silverbluffbridge,3,1
76214,414753,,488035,0,488036,0,267650,0,Lucas Graciano,0,2,MH2,AHA6,0,1,0,0,0,0,0,256,303,0,,0,RG land,,,,,,"4,5","4,5",,"1,5",,,"76735:488037,104,1131",,,,,,DA,,,,1,11,1,0,0,slagwoodsbridge,3,1
76215,414748,,488038,0,488039,0,267650,0,Randy Gallegos,0,2,MH2,AHA6,0,1,0,0,0,0,0,257,303,0,,0,GU land,,,,,,"5,2","5,2",,"1,5",,,"76735:488040,104,18504",,,,,,DA,,,,1,14,1,0,0,tanglepoolbridge,3,1
76216,414754,,488041,0,488042,0,267650,0,Randy Gallegos,0,2,MH2,AHA6,0,1,0,0,0,0,0,258,303,0,,0,GW land,,,,,,"5,1","5,1",,"1,5",,,"76735:488043,104,1203",,,,,,DA,,,,1,13,1,0,0,thornglintbridge,3,1
76229,418493,,10783,0,488059,0,8,10784,Volkan Baga,0,4,MH2,,0,1,0,0,0,0,0,271,303,0,o3oU,0,"U, (Blue_JUD) mark",JUD Judgment,,2,2,2,2,2,,2,163,,"8,90136:288066",,,,,,DA,"has mark,(blue_jud) mark",,,0,1,0,1,4,wonder,1,1
